Gender,Study hours,Attendance percentage,Semester 1(aggregate),Semester 2(aggregate),Semester 3(aggregate),Semester 4(aggregate),Semester 5(aggregate),Semester 6(aggregate),Semester 7(aggregate),Semester 8(aggregate),Total aggregate,No. of backlogs,Internet access(yes/no),Extracurricular activities(yes/no),Library Usage,Sleep hours,Classroom engagement level,Peer interaction level,"Device used for studing_Laptops, Mobile","Device used for studing_Laptops, Mobile, Text books","Device used for studing_Laptops, Text books",Device used for studing_Mobile,"Device used for studing_Mobile, Text books",Device used for studing_Text books,slope,Trend,avg_score,Risk_Status
1,5.4,88.3,55.2,53.97,53.39,57.67,56.21,53.78,53.57,52.73,54.57,4,1,1,,4-6 hrs,2,1,True,False,False,False,False,False,-0.23309523809523755,Stable,54.565000000000005,At Safe
1,3.4,84.0,59.96,56.07,54.49,48.61,51.03,50.35,47.26,44.31,51.51,4,1,0,,6-8 hrs,2,1,False,False,False,False,False,False,-1.9476190476190447,Deteriorating,51.51,At Risk
1,3.5,74.8,78.09,81.02,85.15,86.29,88.63,91.65,92.92,92.64,87.05,1,1,1,,6-8 hrs,1,0,False,False,False,False,False,True,2.1808333333333354,Improving,87.04875,At Safe
0,1.5,92.5,74.1,76.88,72.45,74.1,76.19,76.42,73.15,78.98,75.28,5,1,0,,2-4 hrs,1,1,False,False,True,False,False,False,0.35130952380952896,Stable,75.28375,At Safe
0,6.4,68.4,73.84,74.15,79.39,80.0,84.85,83.61,85.94,87.24,81.13,8,1,0,,>8 hrs,1,0,False,False,False,False,False,False,2.0269047619047638,Improving,81.1275,At Safe
1,3.7,88.3,66.09,65.21,61.32,60.66,58.82,54.67,53.64,48.58,58.62,4,1,0,,2-4 hrs,1,2,False,False,False,False,False,True,-2.407261904761903,Deteriorating,58.62375,At Risk
0,4.9,71.9,64.06,60.8,64.22,58.76,59.36,55.79,54.92,55.49,59.18,6,1,0,,6-8 hrs,0,0,False,False,True,False,False,False,-1.358095238095239,Deteriorating,59.175000000000004,At Risk
0,2.4,97.1,69.0,64.02,59.53,61.14,60.13,50.83,50.98,51.02,58.33,3,1,1,,6-8 hrs,1,2,False,False,False,False,False,True,-2.597261904761906,Deteriorating,58.33125,At Risk
1,5.4,69.6,53.03,54.41,61.06,57.98,62.72,64.72,62.77,68.9,60.7,2,1,0,,6-8 hrs,0,1,False,False,False,False,False,True,2.0072619047619074,Improving,60.69874999999999,At Safe
0,3.0,91.2,64.57,61.94,62.14,66.08,66.56,63.58,65.62,62.01,64.06,1,1,1,,2-4 hrs,1,0,True,False,False,False,False,False,0.06285714285714562,Stable,64.0625,At Safe
0,4.2,81.3,56.34,56.9,51.18,49.54,51.29,47.54,42.1,41.95,49.6,8,1,0,,6-8 hrs,0,1,False,False,False,True,False,False,-2.1892857142857123,Deteriorating,49.605000000000004,At Risk
1,6.3,79.1,62.07,63.98,60.03,65.0,64.15,63.33,63.78,62.88,63.15,5,1,1,,>8 hrs,1,1,False,False,True,False,False,False,0.1633333333333383,Stable,63.1525,At Safe
1,6.1,83.5,70.09,66.99,63.42,61.59,58.35,55.61,58.68,55.27,61.25,3,1,0,,6-8 hrs,2,1,False,False,False,False,False,True,-2.0471428571428554,Deteriorating,61.25000000000001,At Risk
0,4.5,87.1,66.98,73.08,74.45,73.44,77.78,76.49,77.94,81.21,75.17,3,1,0,,4-6 hrs,2,1,False,False,False,False,False,False,1.5996428571428567,Improving,75.17125000000001,At Safe
0,1.0,74.8,61.47,62.56,65.5,62.33,60.86,64.93,64.4,61.88,62.99,5,1,0,,4-6 hrs,0,1,False,False,False,False,False,True,0.1058333333333356,Stable,62.99125000000001,At Safe
0,10.0,75.5,56.22,54.41,52.95,49.23,45.74,47.73,42.48,39.85,48.58,8,1,1,,>8 hrs,1,0,False,False,False,False,False,True,-2.302261904761902,Deteriorating,48.57625,At Risk
0,8.0,87.2,58.29,55.49,54.51,48.24,45.04,48.5,45.02,43.6,49.84,6,1,1,,6-8 hrs,1,2,False,False,False,False,False,False,-2.1001190476190423,Deteriorating,49.83625,At Risk
0,5.9,68.3,52.41,51.21,50.82,47.08,43.4,42.64,37.96,37.19,45.34,6,1,0,,6-8 hrs,2,1,False,False,False,True,False,False,-2.392976190476188,Deteriorating,45.33875,At Risk
1,3.0,77.3,59.5,54.32,59.87,60.54,68.09,64.88,69.57,74.35,63.89,6,1,1,,6-8 hrs,1,1,False,False,False,True,False,False,2.414047619047621,Improving,63.89,At Safe
0,4.3,100.0,50.36,48.37,45.97,45.86,42.18,41.77,42.28,37.72,44.31,3,1,0,,2-4 hrs,0,1,False,True,False,False,False,False,-1.6096428571428556,Deteriorating,44.31375,At Risk
1,3.4,74.3,48.6,52.71,46.71,51.46,51.32,55.51,52.64,51.02,51.25,1,1,0,,2-4 hrs,1,1,False,False,False,False,False,True,0.5101190476190485,Stable,51.246249999999996,At Safe
1,7.0,91.2,79.48,81.42,79.26,80.62,80.63,80.44,76.5,79.79,79.77,5,1,1,,<2 hrs,1,2,False,False,True,False,False,False,-0.22476190476190536,Stable,79.7675,At Safe
0,5.0,77.3,63.29,63.66,61.57,61.88,65.29,65.85,59.9,59.27,62.59,3,1,0,,6-8 hrs,1,0,True,False,False,False,False,False,-0.36535714285713955,Stable,62.58874999999999,At Safe
0,2.9,86.1,71.96,65.11,69.47,73.51,77.09,77.76,81.31,78.11,74.29,5,1,0,,4-6 hrs,1,1,False,False,False,False,True,False,1.8154761904761951,Improving,74.29,At Safe
1,3.6,87.2,80.48,78.69,72.25,69.41,75.58,69.37,64.33,65.42,71.94,6,1,1,,2-4 hrs,0,0,False,False,False,True,False,False,-2.1391666666666596,Deteriorating,71.94125,At Risk
0,6.7,91.0,58.54,61.21,65.18,62.19,71.7,70.76,70.75,73.02,66.67,7,1,0,,6-8 hrs,1,0,False,False,False,False,False,True,2.0870238095238136,Improving,66.66875,At Safe
1,7.7,80.4,65.07,65.96,60.93,57.69,54.25,53.98,50.81,50.18,57.36,0,1,0,,6-8 hrs,1,1,False,False,False,False,True,False,-2.431785714285711,Deteriorating,57.35875,At Risk
1,7.6,97.9,66.9,58.56,62.49,53.46,59.48,54.64,53.05,46.74,56.92,6,1,1,,4-6 hrs,2,0,False,False,False,False,False,False,-2.2166666666666663,Deteriorating,56.915000000000006,At Risk
1,6.0,77.3,51.21,52.8,52.42,50.81,46.0,47.22,43.86,39.1,47.93,4,1,0,,6-8 hrs,2,1,False,False,True,False,False,False,-1.7842857142857114,Deteriorating,47.92750000000001,At Risk
0,4.0,83.9,68.28,71.26,75.72,77.01,77.32,80.79,82.07,83.28,76.97,1,1,1,,4-6 hrs,1,2,False,False,False,False,False,True,2.078214285714288,Improving,76.96625,At Safe
0,0.5,84.0,71.7,68.09,63.64,65.26,63.38,59.7,59.03,57.65,63.56,4,1,1,,6-8 hrs,1,1,False,False,False,False,True,False,-1.8732142857142826,Deteriorating,63.55624999999999,At Risk
1,5.1,73.0,77.02,80.77,73.31,73.4,74.92,75.81,76.01,75.45,75.84,1,1,0,,4-6 hrs,0,1,False,False,False,False,False,True,-0.3067857142857088,Stable,75.83625,At Safe
0,4.5,79.7,71.77,66.82,69.02,61.27,61.83,54.37,58.2,52.69,62.0,5,1,1,,4-6 hrs,1,0,False,False,False,False,True,False,-2.6196428571428547,Deteriorating,61.99624999999999,At Risk
1,4.8,83.3,51.36,51.03,55.76,62.51,59.32,64.34,65.33,66.41,59.51,7,1,0,,6-8 hrs,0,1,False,False,False,False,False,False,2.373809523809525,Improving,59.50750000000001,At Safe
0,4.6,78.5,61.77,68.44,67.93,71.42,74.0,78.65,78.34,78.6,72.39,2,1,0,,6-8 hrs,1,1,False,True,False,False,False,False,2.405357142857145,Improving,72.39375000000001,At Safe
1,1.8,100.0,71.58,73.75,73.04,69.78,73.24,70.45,71.81,70.48,71.77,3,1,0,,2-4 hrs,2,2,False,False,True,False,False,False,-0.2584523809523762,Stable,71.76625,At Safe
1,5.6,75.3,70.68,69.91,70.85,72.66,71.88,70.57,67.17,69.06,70.35,2,1,1,,4-6 hrs,2,0,False,False,False,True,False,False,-0.317380952380949,Stable,70.3475,At Safe
0,5.8,91.4,69.19,70.73,70.55,70.97,70.97,70.32,73.57,72.26,71.07,3,1,1,,6-8 hrs,1,1,False,False,False,False,True,False,0.4166666666666698,Stable,71.07000000000001,At Safe
1,5.9,88.9,66.72,64.55,65.98,60.85,61.83,61.67,64.34,64.79,63.84,6,1,1,,2-4 hrs,1,1,False,False,False,False,False,True,-0.3155952380952337,Stable,63.84125000000001,At Safe
1,6.4,81.9,63.94,65.65,66.39,64.01,60.25,65.01,61.57,63.37,63.77,4,1,1,,>8 hrs,2,1,False,False,False,False,False,False,-0.3844047619047595,Stable,63.77375,At Safe
0,5.7,75.1,61.55,59.8,66.56,62.93,65.05,65.7,65.54,64.81,63.99,3,0,0,,4-6 hrs,0,1,False,False,False,True,False,False,0.6078571428571443,Stable,63.9925,At Safe
2,3.7,75.9,51.15,48.72,43.51,47.42,42.78,46.11,41.62,40.05,45.17,8,1,0,,>8 hrs,1,2,False,False,False,False,False,False,-1.3099999999999983,Deteriorating,45.17,At Risk
1,4.4,77.9,74.45,73.16,72.23,70.7,71.84,70.87,69.82,67.55,71.33,2,1,0,,6-8 hrs,0,1,False,False,True,False,False,False,-0.808809523809521,Deteriorating,71.3275,At Risk
1,4.7,67.7,54.23,57.92,59.88,58.6,58.47,62.45,64.92,69.45,60.74,3,1,0,,6-8 hrs,1,1,False,False,False,False,False,False,1.7752380952380986,Improving,60.74,At Safe
1,4.7,74.0,64.17,63.09,58.52,58.04,56.64,55.71,51.35,48.24,56.97,3,1,1,,6-8 hrs,2,1,False,False,True,False,False,False,-2.1433333333333295,Deteriorating,56.97,At Risk
0,6.5,70.1,73.56,75.3,76.04,80.61,82.68,84.26,90.02,89.14,81.45,0,1,0,,2-4 hrs,1,0,False,False,False,False,False,True,2.4927380952380966,Improving,81.45125,At Safe
1,5.8,92.8,70.89,69.07,68.88,70.82,71.43,67.47,74.67,70.75,70.5,1,1,0,,6-8 hrs,1,1,False,False,False,False,False,True,0.2785714285714321,Stable,70.4975,At Safe
0,8.7,86.9,51.4,47.91,46.13,46.92,41.91,39.16,42.5,35.0,43.87,6,1,0,,4-6 hrs,1,1,True,False,False,False,False,False,-1.9972619047619025,Deteriorating,43.86625,At Risk
2,8.9,88.3,61.85,62.02,57.15,54.85,57.26,51.92,49.84,48.81,55.46,5,1,1,,6-8 hrs,1,0,False,True,False,False,False,False,-1.9697619047619022,Deteriorating,55.4625,At Risk
1,4.7,86.7,49.41,53.05,54.51,58.69,55.95,59.52,64.11,65.19,57.55,3,1,1,,<2 hrs,0,0,False,False,False,False,True,False,2.1196428571428605,Improving,57.55375,At Safe
1,0.5,83.3,66.99,65.17,70.83,69.83,70.36,72.78,79.38,78.99,71.79,1,0,1,,2-4 hrs,1,2,False,False,False,True,False,False,1.9217857142857135,Improving,71.79125,At Safe
1,7.0,93.7,73.58,70.53,71.46,72.8,72.72,72.95,68.22,74.15,72.05,0,0,1,,2-4 hrs,0,0,False,False,False,False,False,False,-0.037738095238091574,Stable,72.05125,At Safe
1,3.4,77.1,60.5,58.43,60.94,63.9,61.64,63.08,66.1,68.47,62.88,8,1,1,,4-6 hrs,0,1,False,True,False,False,False,False,1.1702380952380997,Improving,62.88250000000001,At Safe
0,2.9,82.9,53.19,55.49,53.62,58.63,60.1,59.71,61.21,66.76,58.59,7,1,1,,6-8 hrs,2,0,False,False,False,False,False,True,1.7063095238095258,Improving,58.58875,At Safe
1,3.7,88.0,59.72,57.88,61.0,63.08,64.55,70.44,68.1,72.14,64.61,2,1,0,,6-8 hrs,1,1,False,False,False,False,False,True,1.9979761904761923,Improving,64.61375,At Safe
1,3.6,71.4,74.29,70.22,70.73,68.08,68.16,69.56,72.64,75.55,71.15,3,1,1,,2-4 hrs,1,1,False,False,False,False,True,False,0.20821428571429035,Stable,71.15375,At Safe
0,5.7,100.0,62.73,63.42,57.94,56.71,57.73,54.42,51.24,49.94,56.77,3,1,1,,6-8 hrs,1,0,False,False,False,False,False,False,-1.9044047619047564,Deteriorating,56.76625000000001,At Risk
1,1.4,82.2,72.53,73.55,75.06,76.67,77.78,83.44,84.24,84.45,78.46,5,1,0,,4-6 hrs,1,1,False,False,False,False,False,False,1.9421428571428598,Improving,78.465,At Safe
0,2.3,83.1,51.55,51.62,50.38,44.92,46.57,40.71,40.41,35.51,45.21,7,1,1,,>8 hrs,1,1,False,False,True,False,False,False,-2.3296428571428573,Deteriorating,45.208749999999995,At Risk
1,5.2,92.1,72.34,73.51,74.67,79.46,73.17,78.54,74.77,79.11,75.7,0,1,1,,4-6 hrs,1,1,True,False,False,False,False,False,0.7025000000000023,Stable,75.69625,At Safe
0,5.7,89.3,60.39,68.62,68.19,65.45,68.74,69.85,67.45,73.91,67.82,2,1,1,,4-6 hrs,2,1,False,False,True,False,False,False,1.15547619047619,Improving,67.825,At Safe
0,5.8,82.3,80.61,79.57,79.69,78.24,79.26,83.88,81.13,79.44,80.23,1,0,1,,6-8 hrs,0,2,False,False,False,False,True,False,0.1571428571428592,Stable,80.22749999999999,At Safe
0,2.9,83.0,61.52,67.85,66.67,65.31,68.09,63.95,65.56,68.98,65.99,6,1,1,,6-8 hrs,1,1,False,False,True,False,False,False,0.42130952380952524,Stable,65.99125000000001,At Safe
0,2.5,70.0,50.76,50.66,48.54,41.6,40.71,41.34,35.79,38.3,43.46,5,1,0,,4-6 hrs,2,0,False,False,False,False,False,True,-2.191190476190473,Deteriorating,43.462500000000006,At Risk
1,3.5,77.5,73.8,76.01,75.65,82.7,81.93,83.96,84.89,86.69,80.7,4,1,1,,4-6 hrs,2,2,False,False,False,False,False,True,1.890357142857145,Improving,80.70375000000001,At Safe
1,5.0,86.1,73.82,78.88,79.52,80.08,78.96,81.13,87.15,89.35,81.11,2,1,1,,6-8 hrs,1,2,False,False,False,False,False,True,1.8305952380952422,Improving,81.11125,At Safe
0,7.5,85.6,64.36,65.26,67.6,65.39,65.49,69.2,67.57,66.64,66.44,2,1,1,,4-6 hrs,1,1,False,False,False,False,False,False,0.38583333333333514,Stable,66.43875,At Safe
0,0.5,91.8,69.59,68.74,72.84,72.97,69.03,69.25,72.1,68.93,70.43,2,0,0,,6-8 hrs,0,1,False,False,True,False,False,False,-0.030119047619047015,Stable,70.43125,At Safe
1,4.1,81.0,58.71,56.05,52.4,49.63,48.05,45.48,44.47,43.33,49.76,7,1,1,,4-6 hrs,1,1,False,False,False,True,False,False,-2.236904761904763,Deteriorating,49.76499999999999,At Risk
1,1.8,70.9,52.07,56.25,57.66,57.83,59.97,64.91,66.67,65.74,60.14,5,0,1,,6-8 hrs,1,0,False,False,True,False,False,False,2.043809523809527,Improving,60.137499999999996,At Safe
1,1.2,90.5,75.97,73.74,80.02,80.88,81.32,85.37,86.47,86.23,81.25,3,1,1,,6-8 hrs,0,2,False,False,True,False,False,False,1.8090476190476235,Improving,81.25,At Safe
1,6.4,93.5,66.3,59.56,59.48,56.65,55.23,52.29,52.48,46.83,56.1,5,0,0,,>8 hrs,0,2,False,False,False,False,False,True,-2.317619047619045,Deteriorating,56.102500000000006,At Risk
1,5.6,89.2,66.48,63.62,72.05,69.94,71.83,75.37,78.86,79.21,72.17,3,1,1,,6-8 hrs,2,1,False,True,False,False,False,False,2.1090476190476197,Improving,72.17,At Safe
0,5.4,80.7,55.73,54.87,57.09,60.6,59.61,65.72,65.98,65.54,60.64,8,1,1,,2-4 hrs,1,2,False,True,False,False,False,False,1.7752380952380968,Improving,60.642500000000005,At Safe
1,6.3,90.4,52.91,51.43,47.91,48.25,47.89,47.42,43.77,42.25,47.73,10,0,1,,6-8 hrs,2,2,True,False,False,False,False,False,-1.3660714285714306,Deteriorating,47.72875,At Risk
1,3.5,100.0,74.11,72.1,76.42,73.27,75.0,72.94,75.02,71.62,73.81,3,1,1,,4-6 hrs,0,1,False,False,True,False,False,False,-0.13738095238094852,Stable,73.81,At Safe
0,3.6,82.9,51.5,52.53,54.69,60.92,57.25,53.74,53.44,54.54,54.83,1,1,1,,4-6 hrs,1,1,False,False,False,True,False,False,0.22988095238095332,Stable,54.82625,At Safe
0,8.9,71.5,55.18,56.14,54.92,50.98,46.55,50.66,46.13,41.75,50.29,5,1,1,,6-8 hrs,2,0,False,True,False,False,False,False,-1.919880952380949,Deteriorating,50.28874999999999,At Risk
0,4.0,77.3,61.61,59.65,55.03,58.94,61.07,64.44,59.97,59.55,60.03,4,1,0,,6-8 hrs,2,1,True,False,False,False,False,False,0.20880952380952647,Stable,60.032500000000006,At Safe
0,6.0,87.0,56.23,52.23,54.5,52.24,48.61,44.78,39.14,40.96,48.59,3,1,0,,6-8 hrs,2,1,False,False,False,True,False,False,-2.442023809523806,Deteriorating,48.58625,At Risk
1,4.5,69.2,62.85,55.48,59.71,67.74,66.72,69.92,71.23,73.29,65.87,4,0,1,,2-4 hrs,0,1,False,False,False,False,False,False,2.160000000000003,Improving,65.8675,At Safe
0,0.8,83.4,66.15,61.94,64.0,57.79,54.95,54.21,52.56,47.57,57.4,2,1,0,,4-6 hrs,1,1,False,False,True,False,False,False,-2.4901190476190482,Deteriorating,57.396249999999995,At Risk
0,0.5,85.0,73.2,68.13,64.45,64.43,63.01,63.36,56.92,54.68,63.52,4,1,1,,6-8 hrs,2,1,False,False,False,False,False,True,-2.2664285714285697,Deteriorating,63.5225,At Risk
1,3.3,94.3,61.89,63.49,63.75,60.92,62.5,63.42,60.05,61.05,62.13,5,1,1,,6-8 hrs,1,1,False,False,False,False,True,False,-0.2677380952380925,Stable,62.133750000000006,At Safe
0,6.6,92.5,52.34,49.48,48.43,48.14,48.27,40.95,37.22,36.61,45.18,7,0,0,,4-6 hrs,1,2,False,False,False,False,False,False,-2.306190476190478,Deteriorating,45.18000000000001,At Risk
0,6.1,88.9,69.05,67.78,70.1,69.01,68.09,67.08,70.03,66.91,68.51,5,1,0,,6-8 hrs,0,1,False,False,True,False,False,False,-0.16321428571428412,Stable,68.50625,At Safe
1,6.3,64.7,65.71,58.25,56.41,55.27,55.7,51.14,51.87,44.85,54.9,5,1,0,,6-8 hrs,1,1,True,False,False,False,False,False,-2.301190476190471,Deteriorating,54.900000000000006,At Risk
1,2.5,89.4,76.86,79.28,81.79,82.27,85.84,86.17,90.79,93.02,84.5,3,1,0,,6-8 hrs,2,1,False,False,False,False,False,True,2.23071428571429,Improving,84.5025,At Safe
1,7.7,87.6,65.63,67.97,61.76,64.67,68.95,66.39,68.03,64.43,65.98,6,1,0,,4-6 hrs,1,2,False,False,False,False,False,True,0.11988095238095828,Stable,65.97874999999999,At Safe
1,2.6,84.0,63.51,62.33,59.33,60.02,56.04,52.51,48.8,51.62,56.77,4,1,1,,2-4 hrs,2,1,True,False,False,False,False,False,-2.0871428571428536,Deteriorating,56.77,At Risk
1,4.9,68.2,53.37,57.64,57.53,61.25,64.03,60.87,67.91,67.26,61.23,3,1,1,,6-8 hrs,1,2,False,False,False,True,False,False,1.9211904761904774,Improving,61.2325,At Safe
0,4.5,75.8,75.97,77.77,70.82,75.8,72.07,66.9,68.85,65.48,71.71,2,1,0,,2-4 hrs,1,1,False,False,False,False,False,False,-1.5895238095238053,Deteriorating,71.70750000000001,At Risk
1,4.2,72.7,57.66,58.75,56.88,58.36,56.24,58.27,59.82,57.28,57.91,3,1,1,,4-6 hrs,1,2,False,False,False,False,False,True,0.05642857142857289,Stable,57.9075,At Safe
0,7.2,65.9,73.98,78.58,71.88,75.78,72.27,77.44,74.64,70.21,74.35,2,1,1,,4-6 hrs,2,1,False,False,False,False,False,True,-0.39190476190475954,Stable,74.34750000000001,At Safe
0,3.1,82.0,52.46,47.96,49.28,45.76,43.36,43.36,41.65,40.38,45.53,7,1,1,,4-6 hrs,1,2,False,False,False,False,False,False,-1.6222619047619034,Deteriorating,45.52625,At Risk
0,1.8,75.6,58.84,58.76,57.7,53.66,60.17,51.22,54.16,57.59,56.51,6,1,1,,4-6 hrs,1,0,False,False,False,False,False,True,-0.5319047619047613,Stable,56.5125,At Safe
0,4.5,100.0,56.5,61.82,54.06,54.87,60.34,63.7,57.9,61.2,58.8,1,1,0,,6-8 hrs,2,1,False,False,True,False,False,False,0.5677380952380989,Stable,58.79875,At Safe
1,3.7,80.6,58.97,57.11,55.03,59.69,52.64,56.07,55.03,55.31,56.23,8,1,1,,4-6 hrs,1,1,False,False,False,False,False,False,-0.4755952380952366,Stable,56.231249999999996,At Safe
1,10.0,92.4,59.62,60.81,60.06,56.6,57.07,61.52,55.54,53.3,58.06,6,1,0,,2-4 hrs,0,1,False,False,False,False,False,False,-0.7826190476190469,Stable,58.065000000000005,At Safe
0,5.9,69.4,72.8,76.33,72.5,71.75,72.53,73.08,70.9,73.07,72.87,3,1,1,,>8 hrs,1,1,True,False,False,False,False,False,-0.2707142857142795,Stable,72.87,At Safe
0,3.7,77.8,65.69,66.29,63.78,62.97,62.53,65.3,65.18,61.8,64.19,1,1,0,,6-8 hrs,1,1,True,False,False,False,False,False,-0.3411904761904718,Stable,64.1925,At Safe
0,2.4,82.8,58.96,55.7,61.04,63.89,62.41,65.79,61.1,66.03,61.86,1,1,1,,>8 hrs,0,1,False,False,False,True,False,False,1.0626190476190482,Improving,61.86500000000001,At Safe
1,0.7,74.7,48.78,51.29,57.24,54.33,50.78,52.6,53.7,57.1,53.23,8,1,1,,4-6 hrs,1,0,False,True,False,False,False,False,0.6288095238095266,Stable,53.2275,At Safe
0,2.4,78.6,68.68,61.12,56.87,58.45,55.46,54.55,57.06,56.82,58.63,7,1,1,,>8 hrs,1,1,False,False,False,True,False,False,-1.3484523809523796,Deteriorating,58.62625,At Risk
1,4.7,80.3,66.54,68.5,68.17,66.42,65.15,65.47,66.83,69.69,67.1,6,1,1,,6-8 hrs,0,2,False,False,False,False,False,True,0.05154761904762247,Stable,67.09625000000001,At Safe
0,7.4,80.1,65.58,67.5,65.83,62.64,63.18,57.65,59.37,56.54,62.29,3,1,0,,4-6 hrs,1,2,True,False,False,False,False,False,-1.522976190476192,Deteriorating,62.286249999999995,At Risk
2,6.7,96.8,59.7,62.83,65.8,60.82,61.03,63.45,64.77,63.19,62.7,6,1,0,,4-6 hrs,1,1,True,False,False,False,False,False,0.3248809523809542,Stable,62.69874999999999,At Safe
1,5.0,85.0,67.96,70.66,66.0,76.56,76.49,74.02,79.75,81.74,74.15,0,1,0,,4-6 hrs,2,1,True,False,False,False,False,False,1.9750000000000034,Improving,74.1475,At Safe
0,3.9,85.8,76.45,76.51,81.05,80.7,82.9,84.13,86.55,89.49,82.22,0,1,0,,2-4 hrs,1,0,False,False,False,False,True,False,1.8204761904761948,Improving,82.2225,At Safe
1,5.0,86.3,74.76,77.0,74.23,73.52,70.52,75.3,79.03,79.19,75.44,5,1,1,,6-8 hrs,2,1,False,False,True,False,False,False,0.4925000000000017,Stable,75.44375,At Safe
1,3.5,86.9,47.93,51.06,51.3,50.22,50.75,49.12,48.11,51.42,49.99,4,1,1,,4-6 hrs,2,2,True,False,False,False,False,False,0.04369047619047793,Stable,49.98875,At Safe
0,7.9,81.3,56.08,55.34,56.56,55.5,58.26,60.19,52.96,56.01,56.36,4,1,0,,4-6 hrs,1,1,False,False,False,True,False,False,0.015000000000002121,Stable,56.3625,At Safe
0,4.1,79.4,78.28,77.66,73.65,74.96,71.21,65.37,65.23,64.56,71.37,0,1,0,,6-8 hrs,1,2,False,False,False,False,True,False,-2.2235714285714234,Deteriorating,71.36500000000001,At Risk
0,4.3,83.3,67.23,64.91,68.86,66.99,69.33,67.15,65.82,66.72,67.13,0,1,0,,6-8 hrs,1,1,False,False,False,False,True,False,-0.021547619047615603,Stable,67.12625,At Safe
0,0.5,91.3,71.5,69.25,65.17,64.96,69.51,68.88,68.43,65.15,67.86,1,1,0,,4-6 hrs,1,2,False,False,False,False,False,True,-0.3913095238095205,Stable,67.85625,At Safe
0,4.1,91.0,70.95,69.99,70.63,69.98,62.34,63.49,62.35,56.09,65.73,3,1,1,,6-8 hrs,1,0,False,True,False,False,False,False,-2.039047619047616,Deteriorating,65.7275,At Risk
0,6.2,80.1,71.45,69.03,67.23,70.07,67.59,67.48,68.62,68.31,68.72,2,1,0,,6-8 hrs,1,0,False,False,True,False,False,False,-0.3066666666666599,Stable,68.7225,At Safe
0,2.4,88.1,53.63,52.73,48.4,47.42,46.75,39.88,44.01,40.54,46.67,7,1,1,,<2 hrs,1,0,False,True,False,False,False,False,-1.9221428571428565,Deteriorating,46.67,At Risk
1,3.0,80.4,54.67,54.25,55.83,54.68,54.95,55.49,53.24,56.3,54.93,7,1,0,,>8 hrs,1,1,False,False,False,False,False,True,0.06678571428571578,Stable,54.92625,At Safe
2,6.1,82.3,50.65,52.07,52.93,54.17,58.87,60.88,62.37,61.4,56.67,6,1,1,,6-8 hrs,1,0,False,False,False,False,False,True,1.8488095238095266,Improving,56.6675,At Safe
1,1.5,78.2,67.06,58.27,61.62,55.37,56.22,55.41,52.13,46.67,56.59,2,1,1,,4-6 hrs,1,1,False,False,False,False,False,False,-2.2763095238095197,Deteriorating,56.59375000000001,At Risk
0,6.6,80.5,53.38,49.51,46.65,46.58,46.18,41.86,39.61,35.0,44.85,7,1,1,,6-8 hrs,1,2,False,False,True,False,False,False,-2.2967857142857135,Deteriorating,44.846250000000005,At Risk
1,3.4,92.7,59.97,62.96,61.5,64.38,64.25,64.85,69.6,67.38,64.36,1,1,1,,6-8 hrs,0,2,False,False,False,False,False,False,1.1308333333333367,Improving,64.36125,At Safe
1,3.7,82.7,67.95,62.6,65.83,61.15,59.57,57.25,55.44,56.31,60.76,7,1,1,,6-8 hrs,2,0,False,False,False,False,False,False,-1.7214285714285682,Deteriorating,60.762499999999996,At Risk
1,2.3,83.1,78.54,77.0,76.07,82.31,75.71,77.23,77.39,82.9,78.39,3,0,1,,4-6 hrs,2,1,False,False,True,False,False,False,0.3494047619047636,Stable,78.39375,At Safe
0,5.3,70.4,61.62,63.06,62.03,57.98,55.65,57.45,54.48,49.2,57.68,3,1,1,,>8 hrs,0,1,False,False,False,False,True,False,-1.7370238095238082,Deteriorating,57.683749999999996,At Risk
1,9.4,79.5,68.88,67.33,68.87,68.44,65.83,67.58,68.27,69.37,68.07,4,1,0,,2-4 hrs,2,1,False,False,False,False,True,False,0.019642857142861812,Stable,68.07124999999999,At Safe
1,6.1,80.1,66.54,71.18,65.5,59.33,61.06,58.64,55.95,53.78,61.5,4,1,0,,6-8 hrs,1,0,False,False,False,False,True,False,-2.1942857142857117,Deteriorating,61.4975,At Risk
0,2.8,75.4,71.64,74.89,74.43,74.95,75.71,73.12,77.09,76.31,74.77,4,1,1,,6-8 hrs,1,2,False,False,False,False,False,True,0.48238095238095524,Stable,74.76750000000001,At Safe
0,6.8,82.2,70.74,72.68,68.55,70.57,71.54,72.45,71.49,68.43,70.81,0,1,0,,6-8 hrs,1,1,False,False,False,True,False,False,-0.1124999999999978,Stable,70.80625,At Safe
1,3.9,78.6,59.24,61.17,67.73,69.42,66.5,71.39,71.92,75.56,67.87,2,1,1,,>8 hrs,1,1,False,True,False,False,False,False,2.095833333333335,Improving,67.86625000000001,At Safe
1,7.2,82.6,58.31,55.36,58.21,56.15,57.0,55.41,58.11,57.11,56.96,5,0,0,,2-4 hrs,1,0,False,False,False,False,True,False,-0.026190476190472396,Stable,56.957499999999996,At Safe
1,6.1,83.0,63.04,62.32,62.65,63.28,64.32,62.74,62.55,62.23,62.89,5,1,1,,2-4 hrs,1,1,False,False,False,True,False,False,-0.03821428571428107,Stable,62.89125000000001,At Safe
